fold,origin_timestamp,school_id,method,n_train_school,n_test_school,mae_p50,pinball_mean,cov50_p25_p75,cov80_p10_p90,cov90_p05_p95,width80_p10_p90,alpha_lo,alpha_hi,cov80_unc_on_calib,abs_err_cov80
4,2023-07-11,S25,per_school,10656,673,0.7705114982176269,0.24361890961110227,0.4710252600297177,0.6775631500742942,0.8306092124814265,2.781319272074546,,,,
4,2023-07-11,S26,per_school,10656,673,0.491437874932457,0.13766844602920195,0.3610698365527489,0.5809806835066865,0.7102526002971769,1.0969483510821971,,,,
4,2023-07-11,S27,per_school,10656,673,0.7402434275391527,0.28289012923681334,0.4413075780089153,0.6508172362555721,0.7459138187221397,1.3209234447574167,,,,
4,2023-07-11,S28,per_school,10656,673,1.4958333071404404,0.6687053122981765,0.3655274888558692,0.5482912332838039,0.6151560178306092,1.0561964355323183,,,,
4,2023-07-11,S29,per_school,10656,673,1.2443622377964019,0.44702713739857597,0.3551263001485884,0.612184249628529,0.6508172362555721,1.7713592018677464,,,,
4,2023-07-11,S3,per_school,10656,673,2.8216319439446327,1.1059572724075477,0.37444279346210996,0.7518573551263001,0.7682020802377415,3.832206909727384,,,,
4,2023-07-11,S30,per_school,10656,673,0.8548197956732692,0.2513808610400346,0.4145616641901932,0.6077265973254086,0.7518573551263001,1.741913820736596,,,,
4,2023-07-11,S31,per_school,10656,673,0.8269333479412554,0.3312785230406666,0.3655274888558692,0.6463595839524517,0.711738484398217,1.6132949916408037,,,,
4,2023-07-11,S32,per_school,10656,673,0.42472122871990187,0.11692104840042215,0.48439821693907875,0.7756315007429421,0.8945022288261516,1.0641917167639474,,,,
4,2023-07-11,S33,per_school,10656,673,0.3660454596783511,0.10206907282311355,0.43536404160475484,0.7191679049034175,0.7934621099554234,1.0155970545152697,,,,
4,2023-07-11,S34,per_school,10656,673,0.6116273845639751,0.23494307147642984,0.3967310549777117,0.612184249628529,0.725111441307578,0.9781694096559602,,,,
4,2023-07-11,S35,per_school,10656,673,0.5943070877615392,0.20517207193778741,0.4115898959881129,0.612184249628529,0.7043090638930164,1.6467552210243506,,,,
4,2023-07-11,S36,per_school,10656,673,1.5008915937993623,0.5668261449381652,0.24071322436849926,0.4175334323922734,0.4650817236255572,2.005276173348965,,,,
4,2023-07-11,S37,per_school,10656,673,0.8084901887181202,0.28603182340224487,0.4591381872213967,0.6790490341753344,0.8469539375928677,1.220954243744886,,,,
4,2023-07-11,S38,per_school,10656,673,0.38371402048372727,0.1348874923450162,0.5185735512630015,0.8202080237741456,0.8945022288261516,1.3634954276947138,,,,
4,2023-07-11,S39,per_school,10656,673,1.4844933145664825,0.6677812033535472,0.4279346210995542,0.6106983655274889,0.7607726597325408,0.9556153546433364,,,,
4,2023-07-11,S4,per_school,10656,673,1.009379975111064,0.353161688097845,0.3967310549777117,0.687964338781575,0.7756315007429421,1.7728520775565648,,,,
4,2023-07-11,S40,per_school,10656,673,0.9672341612785673,0.2993683630748686,0.4561664190193165,0.6329866270430906,0.7771173848439822,2.6318255623981806,,,,
4,2023-07-11,S41,per_school,10656,673,1.0100681519552188,0.28454394215154205,0.4145616641901932,0.6790490341753344,0.799405646359584,1.9225839226008319,,,,
4,2023-07-11,S42,per_school,10656,673,1.8369263796176503,0.7341988549850382,0.48439821693907875,0.7399702823179792,0.7890044576523031,2.5976515491227925,,,,
4,2023-07-11,S43,per_school,10656,673,2.376124965186253,0.9485549423238376,0.4145616641901932,0.6894502228826151,0.75037147102526,2.714974010662536,,,,
4,2023-07-11,S44,per_school,10656,673,1.186285298592292,0.44378456660057924,0.22436849925705796,0.3060921248142645,0.5111441307578009,1.067308647495776,,,,
4,2023-07-11,S45,per_school,10656,673,0.6602524863687034,0.25856072602503616,0.3521545319465082,0.6166419019316494,0.7236255572065379,1.1762410497012155,,,,
4,2023-07-11,S46,per_school,10656,673,0.9756526111565383,0.3089662373381011,0.4338781575037147,0.711738484398217,0.6463595839524517,1.659638910617001,,,,
4,2023-07-11,S47,per_school,10656,673,2.8934818783476626,1.2894142432754545,0.4338781575037147,0.5141158989598811,0.5438335809806835,1.7728803741078119,,,,
4,2023-07-11,S48,per_school,10656,673,2.4550550781887264,0.8705961679997732,0.25705794947994054,0.5334323922734027,0.7043090638930164,3.922394008320274,,,,
4,2023-07-11,S49,per_school,10656,673,2.14858981278827,0.9401657567071598,0.2763744427934621,0.5022288261515602,0.5958395245170877,1.633495295816651,,,,
4,2023-07-11,S5,per_school,10656,673,0.616919370653665,0.24979258651748612,0.4115898959881129,0.6864784546805349,0.8157503714710252,0.9413327234172983,,,,
4,2023-07-11,S50,per_school,10656,673,0.6396043692916235,0.2432579886328014,0.2689450222882615,0.4650817236255572,0.5586924219910847,0.7792827233931151,,,,
4,2023-07-11,S51,per_school,10656,673,0.6454594986196223,0.22496107701264378,0.5690936106983655,0.7236255572065379,0.8023774145616642,1.4833437361211306,,,,
4,2023-07-11,S52,per_school,10656,673,0.32751364406645295,0.0956197600814273,0.4962852897473997,0.7280832095096582,0.7964338781575037,0.9030263433115985,,,,
4,2023-07-11,S53,per_school,10656,673,1.6531612885268185,0.6639261746211857,0.36701337295690933,0.6092124814264487,0.6775631500742942,2.18490628199278,,,,
4,2023-07-11,S6,per_school,10656,673,0.6732273857672828,0.202725233623324,0.3536404160475483,0.6760772659732541,0.8098068350668648,1.4920029817964886,,,,
4,2023-07-11,S7,per_school,10656,673,1.1243952604744127,0.402312741476843,0.3135215453194651,0.5022288261515602,0.6315007429420505,1.5357793548990875,,,,
4,2023-07-11,S8,per_school,10656,673,1.7440057786608145,0.6850412793846814,0.4279346210995542,0.7949479940564635,0.7771173848439822,2.5847865311588256,,,,
4,2023-07-11,S9,per_school,10656,673,1.446621324713169,0.5956728644147331,0.5705794947994056,0.6894502228826151,0.7667161961367014,1.553597905017045,,,,
4,2023-07-11,S1,two_stage_cal_asymm,10656,673,1.1498342833892128,,0.62555720653789,0.7667161961367014,0.8231797919762258,3.416437016723006,1.75,0.4,0.8635084427767354,0.033283803863298655
4,2023-07-11,S10,two_stage_cal_asymm,10656,673,0.5590769443907331,,0.4442793462109955,0.7563150074294205,0.8826151560178306,1.2625355465735386,0.7,0.3,0.9638836772983115,0.04368499257057956
4,2023-07-11,S11,two_stage_cal_asymm,10656,673,1.5388400085182345,,0.45022288261515603,0.6790490341753344,0.725111441307578,2.5240145881217964,1.2,0.4,0.8578799249530957,0.12095096582466569
4,2023-07-11,S12,two_stage_cal_asymm,10656,673,1.1861739465841563,,0.4487369985141159,0.7934621099554234,0.836552748885587,2.7519872708908912,1.5,0.4,0.8911819887429644,0.006537890044576611
4,2023-07-11,S13,two_stage_cal_asymm,10656,673,1.2267239241106178,,0.575037147102526,0.8335809806835067,0.8484398216939079,1.6154192719367357,0.8500000000000001,0.25,0.9568480300187617,0.03358098068350668
4,2023-07-11,S14,two_stage_cal_asymm,10656,673,1.2012409145462202,,0.487369985141159,0.7191679049034175,0.7548291233283804,2.608946257718517,0.5,0.55,0.951688555347092,0.08083209509658251
4,2023-07-11,S15,two_stage_cal_asymm,10656,673,0.9181677835311038,,0.4947994056463596,0.7800891530460624,0.8855869242199108,2.3388164992083427,0.25,0.9500000000000001,0.949343339587242,0.019910846953937633
4,2023-07-11,S16,two_stage_cal_asymm,10656,673,1.334560738928991,,0.4413075780089153,0.7414561664190193,0.8291233283803864,2.816175386298221,0.9,0.8500000000000001,0.8588180112570356,0.0585438335809807
4,2023-07-11,S17,two_stage_cal_asymm,10656,673,2.537732677157619,,0.3387815750371471,0.7860326894502229,0.8722139673105498,6.950371494938674,0.6000000000000001,2.5,0.7514071294559099,0.013967310549777179
4,2023-07-11,S18,two_stage_cal_asymm,10656,673,1.8684078295178808,,0.34175334323922735,0.6433878157503715,0.774145616641902,7.569156913580029,2.0999999999999996,0.9,0.8255159474671669,0.15661218424962853
4,2023-07-11,S19,two_stage_cal_asymm,10656,673,1.8590789833755497,,0.1515601783060921,0.6285289747399703,0.861812778603269,4.6540925721150845,2.0,1.1500000000000001,0.723264540337711,0.17147102526002977
4,2023-07-11,S2,two_stage_cal_asymm,10656,673,1.5147994424351459,,0.45170876671619614,0.7102526002971769,0.8306092124814265,4.173113899964495,2.2,0.6000000000000001,0.6590056285178236,0.0897473997028232
4,2023-07-11,S20,two_stage_cal_asymm,10656,673,0.5643222020082524,,0.2897473997028232,0.6656760772659732,0.7652303120356612,1.5981131807071765,0.9500000000000001,0.35,0.9179174484052532,0.13432392273402682
4,2023-07-11,S21,two_stage_cal_asymm,10656,673,1.343911789819631,,0.5809806835066865,0.7800891530460624,0.8454680534918276,2.771824974912258,1.5,0.55,0.9047842401500938,0.019910846953937633
4,2023-07-11,S22,two_stage_cal_asymm,10656,673,0.9188737223112418,,0.5349182763744428,0.6998514115898959,0.7607726597325408,2.106937598350037,1.45,0.25,0.9183864915572233,0.1001485884101041
4,2023-07-11,S23,two_stage_cal_asymm,10656,673,0.4978657644643714,,0.6671619613670133,0.9390787518573551,0.9673105497771174,2.2566916210169725,1.4,0.4,0.6937148217636022,0.13907875185735508
4,2023-07-11,S24,two_stage_cal_asymm,10656,673,1.5332931807077683,,0.5735512630014858,0.7533432392273403,0.7860326894502229,3.568806346766166,0.25,0.45,0.9779549718574109,0.04665676077265979
4,2023-07-11,S25,two_stage_cal_asymm,10656,673,1.020595032337987,,0.6998514115898959,0.8172362555720654,0.8766716196136701,3.601799433855144,1.65,0.3,0.9366791744840526,0.017236255572065318
4,2023-07-11,S26,two_stage_cal_asymm,10656,673,0.5527255412358562,,0.5646359583952452,0.7518573551263001,0.826151560178306,1.4379853093552386,1.2,0.25,0.8907129455909943,0.0481426448736999
4,2023-07-11,S27,two_stage_cal_asymm,10656,673,0.8502081138463109,,0.524517087667162,0.8454680534918276,0.8989598811292719,2.6294661819135756,1.05,0.65,0.8869606003752345,0.04546805349182759
4,2023-07-11,S28,two_stage_cal_asymm,10656,673,1.5499885756125222,,0.4591381872213967,0.7592867756315007,0.8216939078751857,1.9588882315452245,0.75,0.45,0.9404315196998124,0.040713224368499334
4,2023-07-11,S29,two_stage_cal_asymm,10656,673,1.2256773517083468,,0.5601783060921248,0.888558692421991,0.9286775631500743,3.8547618005416764,0.6000000000000001,1.0,0.8822701688555347,0.08855869242199099
4,2023-07-11,S3,two_stage_cal_asymm,10656,673,2.7413152013083213,,0.4234769687964339,0.7176820208023774,0.888558692421991,4.4342218480237685,1.6,1.35,0.6660412757973734,0.08231797919762263
4,2023-07-11,S30,two_stage_cal_asymm,10656,673,0.9809582842954898,,0.40416047548291234,0.7845468053491828,0.8380386329866271,2.4094741234855137,0.4,0.8500000000000001,0.9118198874296435,0.015453194650817292
4,2023-07-11,S31,two_stage_cal_asymm,10656,673,0.8939162166455198,,0.37444279346210996,0.7280832095096582,0.8008915304606241,1.696841223739747,0.4,0.55,0.9648217636022514,0.07191679049034183
4,2023-07-11,S32,two_stage_cal_asymm,10656,673,0.45447814431422234,,0.41901931649331353,0.7310549777117384,0.7815750371471025,1.9714891074730516,0.35,0.8,0.9896810506566605,0.0689450222882616
4,2023-07-11,S33,two_stage_cal_asymm,10656,673,0.4493871937344271,,0.2585438335809807,0.7295690936106983,0.9212481426448736,1.1639444082863306,0.6000000000000001,0.3,0.9817073170731707,0.07043090638930172
4,2023-07-11,S34,two_stage_cal_asymm,10656,673,0.798203052531572,,0.36701337295690933,0.7295690936106983,0.8974739970282318,1.8354493347418916,1.3,0.35,0.7917448405253283,0.07043090638930172
4,2023-07-11,S35,two_stage_cal_asymm,10656,673,0.699458761241773,,0.5066864784546805,0.8083209509658247,0.9019316493313522,2.158350552234785,0.75,0.6000000000000001,0.9193245778611632,0.008320950965824636
4,2023-07-11,S36,two_stage_cal_asymm,10656,673,1.2378973666493598,,0.6285289747399703,0.8172362555720654,0.9197622585438335,3.7351339792066525,1.45,1.0,0.7884615384615384,0.017236255572065318
4,2023-07-11,S37,two_stage_cal_asymm,10656,673,0.8240308376730912,,0.46656760772659733,0.7934621099554234,0.8528974739970282,1.6197972202164936,0.8500000000000001,0.3,0.9540337711069419,0.006537890044576611
4,2023-07-11,S38,two_stage_cal_asymm,10656,673,0.5370109957997496,,0.4457652303120357,0.8142644873699851,0.9108469539375929,1.5142884675966228,0.8,0.3,0.9338649155722326,0.01426448736998509
4,2023-07-11,S39,two_stage_cal_asymm,10656,673,1.418919036454066,,0.4710252600297177,0.6939078751857355,0.7919762258543833,3.254065881293042,0.75,0.8500000000000001,0.874765478424015,0.10609212481426455
4,2023-07-11,S4,two_stage_cal_asymm,10656,673,1.0205440101029162,,0.43536404160475484,0.7578008915304606,0.8826151560178306,2.4521274976435707,0.45,0.9500000000000001,0.9469981238273921,0.04219910846953945
4,2023-07-11,S40,two_stage_cal_asymm,10656,673,1.1456789917249786,,0.5973254086181278,0.8291233283803864,0.8974739970282318,3.921410131937775,0.55,1.05,0.9047842401500938,0.029123328380386337
4,2023-07-11,S41,two_stage_cal_asymm,10656,673,1.1630563224932697,,0.424962852897474,0.6790490341753344,0.8514115898959881,2.7219652898106017,0.3,1.1500000000000001,0.8166041275797373,0.12095096582466569
4,2023-07-11,S42,two_stage_cal_asymm,10656,673,1.9251734810565275,,0.5661218424962853,0.8053491827637445,0.8692421991084696,3.5243247028056364,0.75,1.25,0.773921200750469,0.005349182763744409
4,2023-07-11,S43,two_stage_cal_asymm,10656,673,2.4053714660666516,,0.4903417533432392,0.8038632986627043,0.8395245170876672,3.988575468542405,0.8,0.75,0.8630393996247655,0.0038632986627042953
4,2023-07-11,S44,two_stage_cal_asymm,10656,673,1.1572475988828421,,0.49777117384843983,0.7087667161961367,0.8142644873699851,3.201354917606629,2.2,0.4,0.8663227016885553,0.09123328380386331
4,2023-07-11,S45,two_stage_cal_asymm,10656,673,0.7818291116530747,,0.39078751857355126,0.7800891530460624,0.8707280832095097,2.825327802492712,0.7,1.0,0.9362101313320825,0.019910846953937633
4,2023-07-11,S46,two_stage_cal_asymm,10656,673,0.9656471781069917,,0.3818722139673105,0.8573551263001485,0.9063893016344725,3.7995884628497025,1.45,0.5,0.9413696060037523,0.057355126300148496
4,2023-07-11,S47,two_stage_cal_asymm,10656,673,2.9899563630855654,,0.5468053491827637,0.7265973254086181,0.8142644873699851,4.216184988327526,0.25,1.55,0.8137898686679175,0.07340267459138194
4,2023-07-11,S48,two_stage_cal_asymm,10656,673,2.5357540565890324,,0.563150074294205,0.8098068350668648,0.8707280832095097,6.017213316092959,0.8500000000000001,1.2,0.7701688555347092,0.00980683506686475
4,2023-07-11,S49,two_stage_cal_asymm,10656,673,2.3164256730907513,,0.5170876671619614,0.8068350668647846,0.8335809806835067,4.428540951424281,1.6,0.8500000000000001,0.7861163227016885,0.0068350668647845225
4,2023-07-11,S5,two_stage_cal_asymm,10656,673,0.6834720285822665,,0.46656760772659733,0.7771173848439822,0.8647845468053492,2.4858448082410405,1.6,0.35,0.9770168855534709,0.02288261515601786
4,2023-07-11,S50,two_stage_cal_asymm,10656,673,0.5638778672939265,,0.4576523031203566,0.8053491827637445,0.9108469539375929,1.9884038400185666,0.7,0.65,0.9427767354596623,0.005349182763744409
4,2023-07-11,S51,two_stage_cal_asymm,10656,673,0.6742924765958109,,0.6552748885586924,0.8246656760772659,0.8870728083209509,2.2556227433723786,1.3,0.4,0.9460600375234521,0.024665676077265886
4,2023-07-11,S52,two_stage_cal_asymm,10656,673,0.29972898509475665,,0.3476968796433878,0.8068350668647846,0.8647845468053492,1.0972791382829905,0.35,0.35,0.9887429643527205,0.0068350668647845225
4,2023-07-11,S53,two_stage_cal_asymm,10656,673,1.6144749534109684,,0.6270430906389302,0.7384843982169391,0.787518573551263,5.527526852043744,0.25,1.55,0.9141651031894934,0.061515601783060925
4,2023-07-11,S6,two_stage_cal_asymm,10656,673,0.7035972491158277,,0.563150074294205,0.7815750371471025,0.7860326894502229,4.051706924537032,0.5,1.45,0.952626641651032,0.01842496285289752
4,2023-07-11,S7,two_stage_cal_asymm,10656,673,1.3223798128476167,,0.5572065378900446,0.6939078751857355,0.8157503714710252,3.6023086997165565,1.5,0.8,0.8667917448405253,0.10609212481426455
4,2023-07-11,S8,two_stage_cal_asymm,10656,673,1.7924521982510502,,0.6760772659732541,0.7919762258543833,0.8632986627043091,6.263578133209782,0.35,2.15,0.8883677298311444,0.008023774145616724
4,2023-07-11,S9,two_stage_cal_asymm,10656,673,1.5494027735421263,,0.4026745913818722,0.7310549777117384,0.9153046062407132,5.061213426256757,1.05,1.5,0.7106003752345216,0.0689450222882616
5,2023-07-25,S1,per_school,11328,673,1.7058817648657134,0.4333763842069752,0.5393759286775631,0.75037147102526,0.8172362555720654,4.111422771203211,,,,
5,2023-07-25,S10,per_school,11328,673,0.9729814612791331,0.22504122103976038,0.487369985141159,0.7444279346210996,0.8187221396731055,2.0109145538417827,,,,
5,2023-07-25,S11,per_school,11328,673,1.7848642384375293,0.5049694241343317,0.5958395245170877,0.8098068350668648,0.9212481426448736,5.960416477543866,,,,
5,2023-07-25,S12,per_school,11328,673,0.9856301810826641,0.30866013827420596,0.5572065378900446,0.7964338781575037,0.9063893016344725,4.036823444077348,,,,
5,2023-07-25,S13,per_school,11328,673,1.916050672454948,0.4860611290463576,0.4947994056463596,0.7682020802377415,0.8380386329866271,4.501556714546164,,,,
5,2023-07-25,S14,per_school,11328,673,1.2460057973054806,0.4071671118087008,0.45468053491827637,0.8038632986627043,0.9257057949479941,4.725945307310176,,,,
5,2023-07-25,S15,per_school,11328,673,0.9237211938949028,0.2507600851097524,0.42199108469539376,0.7667161961367014,0.87518573551263,3.047048490176577,,,,
5,2023-07-25,S16,per_school,11328,673,1.3346139705362932,0.37198700482869235,0.2971768202080238,0.6359583952451708,0.7904903417533432,4.294753351149714,,,,
5,2023-07-25,S17,per_school,11328,673,2.2170610034331193,0.764548970508817,0.462109955423477,0.6612184249628529,0.8306092124814265,7.153075709543404,,,,
5,2023-07-25,S18,per_school,11328,673,1.823594417101157,0.4654913564548772,0.4011887072808321,0.6240713224368499,0.7087667161961367,4.090684104410188,,,,
5,2023-07-25,S19,per_school,11328,673,1.3017030532319487,0.3572836627466961,0.5081723625557206,0.7221396731054978,0.8410104011887073,3.6467428656404266,,,,
5,2023-07-25,S2,per_school,11328,673,2.3443888821788255,0.6520358884615393,0.38781575037147104,0.6820208023774146,0.8202080237741456,6.419881834462251,,,,
5,2023-07-25,S20,per_school,11328,673,0.6556669669512444,0.19632827661673882,0.42199108469539376,0.6359583952451708,0.7830609212481426,1.283573822672327,,,,
5,2023-07-25,S21,per_school,11328,673,2.265431669760648,0.4974596276223902,0.4309063893016345,0.725111441307578,0.87518573551263,5.558225390131796,,,,
5,2023-07-25,S22,per_school,11328,673,1.0778497203462465,0.2999899291456723,0.4903417533432392,0.7102526002971769,0.826151560178306,3.404508956560736,,,,
5,2023-07-25,S23,per_school,11328,673,0.572046024487769,0.16658332546857205,0.4561664190193165,0.7533432392273403,0.8216939078751857,2.0974798029166277,,,,
5,2023-07-25,S24,per_school,11328,673,1.5297543316552107,0.48925001172612675,0.5408618127786032,0.7384843982169391,0.8053491827637445,4.634346560471663,,,,
5,2023-07-25,S25,per_school,11328,673,1.5361416016543188,0.45657161680586755,0.4175334323922734,0.7265973254086181,0.826151560178306,4.689736282439312,,,,
5,2023-07-25,S26,per_school,11328,673,0.8355555066789668,0.18897309818557312,0.29569093610698366,0.637444279346211,0.7147102526002972,1.75491061331893,,,,
5,2023-07-25,S27,per_school,11328,673,1.1462935429603858,0.3276586680823749,0.4799405646359584,0.7592867756315007,0.8098068350668648,3.477310310890784,,,,
5,2023-07-25,S28,per_school,11328,673,1.6336550636075884,0.5008514426840334,0.4442793462109955,0.6849925705794948,0.8543833580980683,6.370781482572745,,,,
5,2023-07-25,S29,per_school,11328,673,0.9567157052655029,0.3203085504307275,0.4115898959881129,0.8380386329866271,0.912332838038633,4.114121207579683,,,,
5,2023-07-25,S3,per_school,11328,673,4.1954562930627946,0.9525228735635866,0.4576523031203566,0.7652303120356612,0.8469539375928677,10.619782650010576,,,,
5,2023-07-25,S30,per_school,11328,673,0.5676821267685052,0.20490958028370154,0.5705794947994056,0.8053491827637445,0.8692421991084696,2.768941005197167,,,,
5,2023-07-25,S31,per_school,11328,673,0.7479961452588795,0.26878277052033,0.40564635958395245,0.6181277860326895,0.674591381872214,3.8335621655201653,,,,
5,2023-07-25,S32,per_school,11328,673,0.45259345639330084,0.12593228239820117,0.42199108469539376,0.7147102526002972,0.7592867756315007,1.4425330562749106,,,,
5,2023-07-25,S33,per_school,11328,673,0.5615747897620664,0.1596091146069955,0.4739970282317979,0.7533432392273403,0.8543833580980683,1.575582776771352,,,,
5,2023-07-25,S34,per_school,11328,673,0.7916591808182666,0.24587527044214366,0.3031203566121842,0.6671619613670133,0.7904903417533432,2.5715485468393506,,,,
5,2023-07-25,S35,per_school,11328,673,0.6834952669270961,0.20777616690534664,0.6983655274888558,0.9212481426448736,0.9895988112927192,3.3873098575230887,,,,
5,2023-07-25,S36,per_school,11328,673,1.5878306852606774,0.4744486727627741,0.42050520059435365,0.8142644873699851,0.8766716196136701,5.355807724510417,,,,
5,2023-07-25,S37,per_school,11328,673,0.7012008642693977,0.24288236124952114,0.5304606240713224,0.8008915304606241,0.8841010401188707,3.1404679618569036,,,,
5,2023-07-25,S38,per_school,11328,673,0.6831316974094762,0.21139694020352776,0.4918276374442793,0.7830609212481426,0.8796433878157504,2.2381382819680504,,,,
5,2023-07-25,S39,per_school,11328,673,2.5203681704331484,0.6757476609362649,0.5423476968796433,0.8112927191679049,0.9301634472511144,5.8323944990371785,,,,
5,2023-07-25,S4,per_school,11328,673,1.6423673224542774,0.44242786730621003,0.39078751857355126,0.6671619613670133,0.7221396731054978,3.78204979524765,,,,
5,2023-07-25,S40,per_school,11328,673,0.7276877929278774,0.3311495026707784,0.5586924219910847,0.8380386329866271,0.9108469539375929,4.635146538174571,,,,
5,2023-07-25,S41,per_school,11328,673,0.850249612889981,0.26446045413425845,0.40713224368499257,0.6924219910846954,0.8172362555720654,2.5774626585138076,,,,
5,2023-07-25,S42,per_school,11328,673,3.5697127597519698,0.8606186188917463,0.5289747399702823,0.6998514115898959,0.763744427934621,7.036654448112351,,,,
5,2023-07-25,S43,per_school,11328,673,4.28083830391239,0.9906324613709155,0.5824665676077266,0.7682020802377415,0.8172362555720654,8.45294070794248,,,,
5,2023-07-25,S44,per_school,11328,673,1.9404480165839202,0.4895207569049563,0.3699851411589896,0.736998514115899,0.787518573551263,4.489179995303059,,,,
5,2023-07-25,S45,per_school,11328,673,0.7576642758146674,0.2309783968330899,0.46953937592867756,0.7176820208023774,0.8469539375928677,2.447819551229391,,,,
5,2023-07-25,S46,per_school,11328,673,1.1462623509562129,0.3221791132682407,0.3848439821693908,0.8053491827637445,0.9286775631500743,4.386747155826035,,,,
5,2023-07-25,S47,per_school,11328,673,4.568799310248714,1.0984543473368675,0.487369985141159,0.7072808320950966,0.9019316493313522,10.916945050567048,,,,
5,2023-07-25,S48,per_school,11328,673,2.3019452943002525,0.8773957759241242,0.4561664190193165,0.7147102526002972,0.8469539375928677,9.662605238286423,,,,
5,2023-07-25,S49,per_school,11328,673,2.583149114334947,1.0012954327603032,0.4710252600297177,0.6582466567607727,0.674591381872214,7.77430959684237,,,,
5,2023-07-25,S5,per_school,11328,673,0.9823519234032498,0.26140645289438624,0.4576523031203566,0.725111441307578,0.8484398216939079,2.7846874395837333,,,,
5,2023-07-25,S50,per_school,11328,673,0.6913578886584005,0.19711454701744038,0.23476968796433878,0.5304606240713224,0.6389301634472511,2.05311514153905,,,,
5,2023-07-25,S51,per_school,11328,673,0.8494187154806111,0.23867741617952354,0.39078751857355126,0.6389301634472511,0.8380386329866271,2.422717825339925,,,,
5,2023-07-25,S52,per_school,11328,673,0.38742337471715943,0.11537112752683666,0.5141158989598811,0.7726597325408618,0.8647845468053492,1.1414913251389527,,,,
5,2023-07-25,S53,per_school,11328,673,2.7459123186600984,0.6893989640160665,0.5364041604754829,0.7607726597325408,0.861812778603269,6.542414706837594,,,,
5,2023-07-25,S6,per_school,11328,673,0.9641668906064412,0.2654329325742087,0.362555720653789,0.6968796433878157,0.912332838038633,2.931258093085338,,,,
5,2023-07-25,S7,per_school,11328,673,0.9342037730815006,0.30599716871570154,0.5319465081723626,0.7206537890044576,0.8187221396731055,3.5905956575704927,,,,
5,2023-07-25,S8,per_school,11328,673,1.5800144690847453,0.5652693960857156,0.4115898959881129,0.7161961367013373,0.826151560178306,6.49005110870091,,,,
5,2023-07-25,S9,per_school,11328,673,2.2980064111696605,0.5669624412158782,0.337295690936107,0.5973254086181278,0.7043090638930164,5.038570125093644,,,,
5,2023-07-25,S1,two_stage_cal_asymm,11328,673,1.634883837313877,,0.5215453194650818,0.7444279346210996,0.9108469539375929,5.044619948118045,1.6,0.75,0.7458075904677847,0.05557206537890047
5,2023-07-25,S10,two_stage_cal_asymm,11328,673,0.8127831578525029,,0.612184249628529,0.787518573551263,0.8989598811292719,2.3025368698435935,1.25,0.3,0.8027360988526037,0.012481426448737065
5,2023-07-25,S11,two_stage_cal_asymm,11328,673,1.7811274518630562,,0.586924219910847,0.8395245170876672,0.9197622585438335,5.886832916445826,1.95,0.75,0.7171226831421006,0.03952451708766713
5,2023-07-25,S12,two_stage_cal_asymm,11328,673,1.1337149691037784,,0.5676077265973254,0.7682020802377415,0.8647845468053492,3.399198537839547,1.6,0.35,0.7908208296557812,0.03179791976225854
5,2023-07-25,S13,two_stage_cal_asymm,11328,673,1.8278569057694956,,0.5809806835066865,0.7355126300148589,0.7607726597325408,2.789859657029267,1.2,0.3,0.8252427184466019,0.06448736998514115
5,2023-07-25,S14,two_stage_cal_asymm,11328,673,1.3909188297221744,,0.6953937592867756,0.8528974739970282,0.9316493313521546,5.372851925428004,1.6,0.45,0.9346866725507502,0.052897473997028155
5,2023-07-25,S15,two_stage_cal_asymm,11328,673,0.9995649771533611,,0.6062407132243685,0.8038632986627043,0.9167904903417533,3.618064226634055,1.7,0.4,0.853927625772286,0.0038632986627042953
5,2023-07-25,S16,two_stage_cal_asymm,11328,673,1.3477618446019313,,0.725111441307578,0.888558692421991,0.9895988112927192,5.921509155223245,2.4,0.8500000000000001,0.822153574580759,0.08855869242199099
5,2023-07-25,S17,two_stage_cal_asymm,11328,673,3.126651457621348,,0.5468053491827637,0.9405646359583952,0.9405646359583952,14.90430008487901,2.5,2.5,0.43027360988526037,0.1405646359583952
5,2023-07-25,S18,two_stage_cal_asymm,11328,673,1.8073828483237164,,0.4175334323922734,0.812778603268945,0.9465081723625557,4.956733513573492,0.75,0.9500000000000001,0.8230361871138571,0.012778603268944977
5,2023-07-25,S19,two_stage_cal_asymm,11328,673,0.9754916780581716,,0.5408618127786032,0.8677563150074294,0.9420505200594353,3.779004863643036,1.4,0.6000000000000001,0.796557811120918,0.0677563150074294
5,2023-07-25,S2,two_stage_cal_asymm,11328,673,1.882006495017651,,0.49925705794947994,0.8722139673105498,0.9569093610698366,6.7006008150947665,2.3,0.9,0.7003530450132391,0.07221396731054974
5,2023-07-25,S20,two_stage_cal_asymm,11328,673,0.6252728557417228,,0.537890044576523,0.8172362555720654,0.8707280832095097,2.730562352969888,1.3,0.4,0.7872903795233892,0.017236255572065318
5,2023-07-25,S21,two_stage_cal_asymm,11328,673,1.934356900620298,,0.6612184249628529,0.7340267459138187,0.8662704309063893,5.128995564929871,2.25,0.75,0.7233009708737864,0.06597325408618138
5,2023-07-25,S22,two_stage_cal_asymm,11328,673,1.3170957467047506,,0.3699851411589896,0.7355126300148589,0.8098068350668648,2.5224541055599796,1.05,0.35,0.8971756398940864,0.06448736998514115
